id,song,artist,tonality,capo,chords
168749,Blackbird,The Beatles,,0,"G,Am7,G,G,Am7,G,C,C#dim,D,D#dim,Em,Em/Eb,D,C#dim,C,Cm,A7,D7,G,C,A7,D7sus4,G,G,Am7,G,C,C#dim,D,D#dim,Em,Em/Eb,D,C#dim,C,Cm,A7,D7,G,F,Dm,C,Bb6,C,F,Dm,C,Bb6,A7,D7sus4,G,G,Am7,G,C,C#dim,D,D#dim,Em,Em/Eb,D,C#dim,C,Cm,A7,D7sus4,G,F,Dm,C,Bb6,C,F,Dm,C,Bb6,A7,D7sus4,G,G,Am7,G,G,G,G,Am7,C,A7,D7sus4,G,Am7,G,C,C#dim,D,D#dim,Em,Em/Eb,D,C#dim,C,Cm,A7,D7,G,C,A7,D7sus4,G,C,A7,D7sus4,G"
169565,Last Christmas,Wham!,D,0,"D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,D,Bm,Em,A"
171361,Aladdin - A Whole New World,Misc Cartoons,D,0,"D,D,D,D,D,D,D,Bm,A/C#,Em,F#7,Bm,G,D,D,D,D,Bm,A/C#,Em,F#7,Bm,G,D,G,A,D,G,A/C#,D,G,D/F#,G,D/F#,Bm7,E7,A7,G,A,D,G,A,Bbdim7,Bm,D7,G,D/F#,G,D/F#,Bm7,E7,C,A7,D,D,Dsus4,C,A7,D,F,F/Bb,F,F,F/Bb,Dm,Gm,A7,Dm,Bb,F,Bb,C,F,Bb,F,Bb,Bb,Dm7,G7,C7,Bb,C,F,Bb,C,Dbdim7,Dm,F7,Bb,Bb,Dm7,G7,Eb,C7,Dm,Bbmaj7,Gm7,Bbmaj7,Csus4,C,F"
173944,Better Together,Jack Johnson,,3,"D,D/C#,Bm,A,G,D/F#,Em,A,Ab,G,D,D/C#,Bm,A,G,D/F#,Em,A,D,D/C#,Bm,A,G,D/F#,Em,A,D,D/C#,Bm,A,G,D/F#,Em,A,D,D/C#,Bm,A,G,D/F#,Em,A,Ab,G,A,Ab,G,A,Ab,G,A,Ab,G,A,D,D/C#,Bm,A,G,D/F#,Em,A,D,D/C#,Bm,A,G,D/F#,Em,A,D,D/C#,Bm,A,G,D/F#,Em,A,D,D/C#,Bm,A,G,D/F#,Em,A,G,A,Ab,G,A,Ab,G,A,Ab,G,A,D,D/C#,Bm,A,G,D/F#,Em,A,Em,A,Em,A,Em,A,Em,A,G,A,G,A,G,A,G,A"
175793,Crazy Little Thing Called Love,Queen,D,0,"D,Dsus4,D,D,G,C,D,G,C,D,Bb,C,D,D,G,C,D,G,C,D,Bb,C,D,G,C,G,Bb,E7,A7,F7,D5,C#5,C5,A5,G#5,G5,E7,E7,E7,E7,E7,E7,A7,A,A,G,F#,E,D,G,C,D,G,C,D,Bb,C,D,Bb,Bb,D,G,D,Bb,Bb,E7,A7,F7,D5,C#5,C5,A5,G#5,G5,E7,E7,E7,E7,E7,E7,A7,D,G,C,D,G,C,D,Bb,C,D,Bb,C,D,Bb,C,D,Bb,C,D,Bb,C,D,Bb,C,D"
176076,Sweet Child O Mine,Guns N Roses,D,0,"D,C,G,D,D,C,G,D,D,C,G,D,D,C,G,D,D,C,G,D,A,C,D,A,C,D,D,C,G,D,D,C,G,D,D,C,G,D,A,C,D,A,C,D,D,C,G,D,D,C,G,D,A,C,D,A,C,D,A,C,D,A,C,D,Em,C,B,A,Em,C,B,A,Em,C,B,A,Em,C,B,A,Em,G,A,C,D,Em,G,A,C,D,Em,G,A,C,D,Em,G,A,C,D,Em,G,A,C,D,Em,G,A,C,D,Em,G,A,C,D,Em,G,A,C,D,Em,G,A,C,D,Em,G,A,C,D,Em,G,A,C,D,Em,G,A,C,D,Em"
177850,November Rain,Guns N Roses,F,0,"F,Am,Dm,C,F,Dm,C,F,Am,Dm,C,F,Dm,C,F,Dm,C,F,Dm,C,F,Dm,C,Dm,G,C,Dm,G,C,F,Dm,C,F,Dm,C,F,Dm,C,Dm,G,C,Dm,G,C,F,G,F,G,F,G,F,G,Em,F,C,Em,F,Dm,Em,F,C,Em,F,G,F,G,F,G,F,G,F,G,F,Dm,C,F,Dm,C,Dm,G,C,Dm,G,C,C5,Ab,Bb,Cm,G,F,Eb,Ab,Bb,C5"
178419,Mary Did You Know,Mark Lowry,Cm,8,"Em,D2,Am7,B7,Em,D2,Am7,B7,C,D,G,D/F#,Em,Am7,B7,Em,D2,Am7,B7sus4,B7,Em,D2,Am7,B7,C,D,G,D/F#,Em,Am7,B7sus4,B7,Em,D2,Am,B7sus4,B7,C,D,G,D/F#,Em,Am7,D,Am7,B7sus4,B7,Em,D2,Am7,B7sus4,B7,Em,D2,Am7,B7sus4,B7,Am7,D,G,D/F#,Em,Am7,B7sus4,B7,Em"
178850,Dont Think Twice Its All Right,Bob Dylan,C,4,"C,G,Am,F,C,G,C,G,Am,D7,G,G7,C,C7,F,D7,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,G,Am,D7,G,G7,C,C7,F,D7,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,G,Am,D7,G,G7,C,C7,F,D7,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,G,Am,D7,G,G7,C,C7,F,D7,C,G,Am,F,C,G,C"
179027,Youre Beautiful,James Blunt,C,3,"C,G,Am,F,C,G,Am,F,F,G,C,F,G,C,F,G,C,Am,F,G,Am,F,G,C,C,G,Am,F,C,G,Am,F,F,G,C,F,G,C,F,G,C,Am,F,G,Am,F,G,C,F,Am,F,Am,F,Am,G,F,G,C,F,G,C,F,G,C,Am,F,G,C,G,Am,F,G,Am,F,G,C"
179531,Still,Hillsong Worship,C,0,"F,Am,C,G,C,G,Am,F,D/F#,G,C,G,Am,F,Dm,G,C,F,G,C,F,G,Am,F,G,C,F,G,C,C,G,Am,F,D/F#,G,C,G,Am,F,Dm,G,C,F,G,C,F,G,Am,F,G,C,F,G,C,F,Am,C,G,C,G,Am,F,D/F#,G,C,G,Am,F,Dm,G,C,F,G,C,F,G,Am,F,G,C,F,G,C"
180394,Youre Beautiful,James Blunt,G,8,"G/F#,G,Em7,Cadd9,D/F#,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,D/F#,Cadd9,D/F#,Em7,D/F#,Cadd9,D/F#,G,Cadd9,D/F#,G,D/F#,Em7,Cadd9,D/F#,Em7,Cadd9,D/F#,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,Cadd9,D/F#,Em7,D/F#,Cadd9,D/F#,G,Cadd9,D/F#,G,D/F#,Em7,Cadd9,D/F#,Em7,Cadd9,D/F#,G,Cadd9,Em7,Cadd9,D/F#,Cadd9,D/F#,Cadd9,D/F#,Em7,D/F#,Cadd9,D/F#,G,Cadd9,D/F#,G,D/F#,Em7,Cadd9,D/F#,G,D/F#,Em7,Cadd9,D/F#,Em7,Cadd9,D/F#,G"
180849,The Scientist,Coldplay,Bm,3,"Bm7,Dm7,G,Bb,G,Bb,A,C,A7,C7,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,G,G,D,Dsus2,G,G,D,Dsus2,A,A7,D,D,G,G,D,D,Dmaj7,Bm7,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,G,G,D,Dsus2,G,G,D,Dsus2,A,A7,D,D,G,D,D,Bm7,G,D,D,Bm7,G,D,Bm7,G,D,Bm7,G,D,Bm7,G,D"
183019,Jolene,Dolly Parton,C#m,4,"Am,Am,C,G,Am,G,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Am,Am,C,G,Am,G,Em,Am"
183884,No Surprises,Radiohead,F,3,"D,Gm,D,Em,A,Asus4,D,Gm,D,Em,A,Asus4,D,Gm,D,Em,A,Asus4,Em,A,Asus4,Em,A,Asus4,D,Gm,D,Gm,D,Em,A,Asus4,Em,A,Asus4,Em,A,Asus4,D,Gm,A,Gm,A,Gm,Em,Gm,D,Em,A,Asus4,Em,A,Asus4,Em,A,Asus4,D,Gm,Dm,Gm,D"
184793,Beauty And The Beast,Celine Dion,G,3,"F,Bb,F,Bb,F,Am,Bb,C,D,G,D,A,G,Em,A,D,G,F#m,G,F#m,Bm,C,A,G,C,G,C,G,B,Em,C,D,G,F#m,G,F#m,Bm,C,A,G,C,G,C,G,B,Em,C,D,E,A,E,Bm7,E7,A,F#m,B,E,A,F#m,B,E"
185044,Bridge Over Troubled Water,Simon & Garfunkel,Eb,3,"C,F,C,F,Bb,F,C,F,C,F,C,F,C,G,Am,G,G7,C,C7,F,D,G,C7,F,F#dim,C,A7sus,A7,F,E7,Am,C7,F,F#dim,C,A7sus,A7,F,G9,G7,C,C,C,F,Bb,F,C,F,C,F,C,F,C,G,Am,G,C,C7,F,D,G,C7,F,F#dim,C,A7sus,A7,F,E7,Am,C7,F,F#dim,C,Am,F,Am,E7,Am,D7,F,Am,F,Fm,C,F,C,F,C,F,C,F,C,F,Bb,F,C,F,C,F,C,F,C,G,Am,G,C,C7,F,D,G,C7,F,Fmaj7,D9,C,Am,F,E,E7,Am,D9,C,F,Fm,C"
185173,New Slang,The Shins,Am,0,"Am,C,F,G,Am,C,F,C,G,C,Am,G,C,Am,C,F,C,G,C,F,Am,G,Am,C,F,C,G,C,F,Am,G,G,C,F,C,G,G,C,F,C,F,C,F,C,G,Am,C,F,C,G,C,F,Am,G,Am,C,F,C,G,C,F,Am,G,G,C,F,C,G,G,C,F,C,F,C,F,C,G,G,G,C,F,C,F,C,G,C,G,C,F,F,C,F,C,G,Am,C,F,C,G,C,F,Am,G,G,C,F,C,G,G,C,F,C,G,C,F,C,F,C,F,C,G,G,G,C,F,C,F,C,G,C,G,C,F,F,C,F,C,G,Am,C,F,C,G,C,Am,G,C"
187946,American Pie,Don McLean,G,0,"G,D/F#,Em7,Am,C,Em,D,G,D/F#,Em7,Am,C,Em,C,D,Em,Am,Em,Am,C,Am,C,D,G,D/F#,Em,Am7,D,G,D/F#,Em,C,D7,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,A7,C,D7,G,D/F#,Em,Am,Cm,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,D/F#,Em,Am,C,Em,D,G,D/F#,Em,Am,C,Em,C,D,Em,Am,Em,Am,C,Am,C,D,G,D/F#,Em,Am7,C,D7,G,D/F#,Em,C,D7,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,C,G,D,G,C,G,D,G,C,G,D,C,D7,G,C,G"
188005,Home,Michael Bublé,G,0,"G,D/F#,Em,D,Cmaj7,D,G,D,G,D/F#,Em,D,C,Cmaj7,D,G,D,G,D/F#,Em,D,C,Cmaj7,D,G,C,Em,Asus4,A,C,D,C,Em,F,D,Dsus,D,G,D/F#,Em,D,Cmaj7,D,G,D,G,D/F#,Em,Bm7,C,D,G,G,D/F#,Em,D,Cmaj7,D,G,C,Em,Asus4,A,C,D,C,Em,F,D,Dsus,D,G,D/F#,Em,D,C,Cmaj7,D,G,D,G,D/F#,G7,Cmaj7,D,G,D,G,D/F#,Em,Bm7,C,D,G,D,G,D/F#,Em,Bm7,C,D,G"
190069,Hanggang Kailan,Orange and Lemons,F,0,"F,C9,Cm,C9,Cm,G,G,C9,Cm,G,Em,C9,Cm,C9,G,C9,G,C9,G,Cm,G,G,C9,Cm,G,G,C9,Cm,C9,Cm,G,Em,C9,Cm,C9,G,C9,G,C9,G,Cm,G,G,C9,G,C9,G,C9,G,C9,G,F"
194949,Bed Of Roses,Bon Jovi,F,0,"Bb,F,Bb,F,Bb,F,Bb,F,Am,Bb,F,Bb,Bb,C,F,Bb,F,Bb,F,Am,Bb,F,Bb,Bb,C,F,F,C,C,Dm,Dm,C,Bb,F,Dm,Dm,C,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,Bb,Bb,F,Bb,F,Bb,F,Am,Bb,F,Bb,Bb,C,F,F,C,C,Dm,Dm,C,Bb,F,Dm,Dm,C,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,Bb,Bb,F,C,Bb,C,F,Bb,Bb,C,F,F,C,C,Dm,C,Bb,F,Dm,C,Bb,Bb,Bb,Bb,F,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,F,C,Dm,Dm,C,Bb,F,Dm,Dm,C,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,Bb,Dm,Dm,C,Bb,F,Dm,Dm,C,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,Bb,Bb,F"
194951,Always,Bon Jovi,E,0,"E,A,C#m,B,A,A,C#m,B,A,G#m,G#m,A,B,C#m,B,A,G#m,G#m,A,B,C#m,B,A,B,B,A,B,E,B,F#m,C#m,B,E,B,A,C#m,B,E,B,A,B,B,A,B,C#m,A,A,A,B,C#m,B,A,G#m,G#m,A,B,C#m,B,A,G#m,G#m,A,B,C#m,B,A,B,B,A,B,E,B,F#m,C#m,B,E,B,A,C#m,B,D,G,A,D,G,A,Bm,A,G,A,A,E,B,F#m,C#m,B,E,B,A,B,B,A,B,A,B,C#m,B,A,A,B,B,E,B,F#m,C#m,B,E,B,A,C#m,B,E,B,A,B,B,A,B,E,E,B,C#m,B,A"
198052,Hallelujah,Jeff Buckley,Db,1,"C,Am,C,Am,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,Am,C,Am,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,Am,C,Am,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,Am,C,Am,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,Am,C,Am,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,F,Am,F,C,G,C,F,Am,F,C,G,C"
199062,Tequila Sunrise,Eagles,,0,"G,G6,G,G6,G,G6,G,G6,Am,D7,G,G6,G,G6,G,G6,G,G6,D,Am,D7,G,G6,G,G6,G,G6,G,G6,D,Am,D7,G,G6,G,G6,Em,C,Em,C,Em,Am,D7,D,G,G6,G,G6,D,Am,D7,G,G6,G,G6,G,G6,G,G6,D,Am,D7,G,G6,G,G6,G,G6,G,G6,D,Am,D7,G,G6,G,G6,Am,D,Bm,E,Am,B,Em7,A,G,G6,G,G6,D,Am,D7,G,G6,G,G6,G,G6,G,G6,G,G6,G,G6,G"
202167,Across The Universe,The Beatles,D,0,"D,F#m,A,D,Bm,F#m,Em7,A,A7,D,Bm,F#m,Em7,Gm,D,A7sus4,A,A7,G,D,A,A7,G,D,D,Bm,F#m,Em7,A,A7,D,Bm,F#m,Em7,A,A7,D,A7sus4,A,A7,G,D,A,A7,G,D,D,Bm,F#m,Em7,Gm,D,Bm,F#m,Em7,A,A7,D,A7sus4,A,A7,G,D,A,A7,G,D,D,D"
202343,Bad Day,Daniel Powter,,1,"A,Emadd9,Em,D,G,A,Em7,Gadd9,A,Emadd9,Em,Gadd9,A,Emadd9,Em,Bm,A,G,D,Em,A,Em7,A,Gadd9,A,Emadd9,Em,Gadd9,A,Emadd9,Em,Bm,A,G,D,Em,A,D,G,Em,A,D,G,Em,A,Bm,A,G,D,Em,A,D,D,G,A,Em7,D,G,A,Em7,Bm,A,G,D,Em,A,D,G,Em,A,D,G,Em,A,Bm,A,G,D,Em,A,F,Bb,F,Bb,D,G,A,Emadd9,Em,D,G,A,D,G,A,D,G,Em,A,D,G,Em,A,Bm,Bb,D,E,G,A,D,G,Em,A"
202594,Fix You,Coldplay,Eb,3,"C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,F,C,G,Gsus4,F,C,G,Gsus4,F,C,G,Gsus4,C,Em,Am7,G,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,F,C,G,Gsus4,F,C,G,Gsus4,F,C,G,Gsus4,C,F,C,G,Am7,F,C,G,C,F,C,Em,Am7,F,C,G,C,F,C,G,Am7,F,C,G,C,F,C,Em,Am7,F,C,G,F,C,G,Gsus4,F,C,G,Gsus4,F,C,G,Gsus4,C"
202596,Fix You,Coldplay,,3,"C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,F,F,C,G,F,F,C,G,F,F,C,G,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,F,F,C,G,F,F,C,G,F,F,C,G,C,C,G,C,C,G,C,C,G,C,C,G,C,Fmaj7,C,G,C,Fmaj7,C,G,C,Fmaj7,C,G,C,Fmaj7,C,G,F,G,F,G,F,G,C"
202646,Mr Brightside,The Killers,C#,1,"C,F,C,F,C,F,C,F,C,F,Am,G,F,Am,G,F,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,C,F,C,F,C,F,Am,G,F,Am,G,F,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G"
202765,Californication,Red Hot Chili Peppers,Am,0,"Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,C,G,Dm,Am,C,G,Dm,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,C,G,Dm,Am,C,G,Dm,C,G,Dm,Am,C,G,Dm,F#m,D,F#m,D,Bm,D,A,E,F#m,D,F#m,D,Bm,D,A,E,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,C,G,Dm,Am,C,G,Dm,C,G,Dm,Am,C,G,Dm,Am"
203157,Fast Car,Tracy Chapman,,2,"Cmaj7,G,Em7,Dadd11,C,G,Em,D,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em,Dadd11,C,G,Em7,D,C,Em7,D,C,Em7,D,C,D,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em,Dadd11,C,G,Em7,D,C,Em7,D,C,Em7,D,C,D,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em,Dadd11,C,G,Em7,D,C,Em7,D,C,Em7,D,C,D,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G"
204631,I Will Follow You Into The Dark,Death Cab for Cutie,,0,"Dm,F,Bb,F,C,Dm,F,C,Dm,F,A,Dm,C,Bb,Bbm,F,F,C,Bb,F,C,Dm,F,Bb,F,C,Dm,F,C,Dm,F,A,Dm,C,Bb,F,C,F,C,Dm,F,Bb,F,C,Dm,F,C,Dm,F,A,Dm,C,F,Dm,Bb,F,C,F,Dm,Bb,F,C,Dm,Bbm,Dm,F,Bb,F,C,Dm,F,C,Dm,F,A,Dm,C,Bb,Bbm,F,E"
205250,Colors Of The Wind,Vanessa Williams,,0,"C,Am,C,Em,Am,F,Dm,G,Am,C,Am,C,Em,Am,F,Dm,G,C,Am,Em,F,Am,Em,F,G,Am,F,G,F,G,C,C,Am,C,Em,Am,F,Dm,G,C,C,Am,C,Em,Am,F,Dm,G,C,C,F,Em,Am,Dm,G,Am,Em,F,Am,Em,F,G,Am,F,G,Am,Em,F,G,C"
207183,Gitara,Parokya ni Edgar,,0,"G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,Am7,D,G,D/F#,Em,Am7,D,G,D/F#,Em,Am7,D,G,D/F#,E,Am7,D,G,G,C,D,G,C,D,Am7,D,G,D/F#,Em,Am7,D,G,D/F#,Em,Am7,D,G,D/F#,E,Am7,D,G,G,C,D"
208584,Somebody To Love,Queen,Ab,1,"G,D/F#,Em,C,D7,C,D,G,G,D/F#,Em,C,G,D/F#,Em,G,A7,D,G,D/F#,Em,A7,D,G,A7,D,A7,D,C,G,G,D/F#,Em,C,D7,G,D/F#,Em,C,D,G,D/F#,Em,G,A7,D,G,D/F#,Em,A7,D,G,A7,D,A7,D,C,G,G,D/F#,Em,C,D7,G,G7,C,C7,F,Fm,A7,D,G,D/F#,Em,G,A7,D,G,D/F#,Em,A7,D,G,A7,D,A7,D,C,G,G,G,D/F#,Em,C,D7,G,D/F#,Em,C,D,G,D/F#,Em,G,A7,D,G,D/F#,Em,A7,D,G,A7,D,A7,D,C,G,G,G,D/F#,Em,C,D7,G,D/F#,Em,C,D,G,D/F#"
210506,Mardy Bum,Arctic Monkeys,,0,"E,A,D,G,B,E,D,F#,G,F#m,Em,A,D,F#,G,F#m,Em,D,F#,G,F#m,Em,A,G(2),A,D,A,Bm,G(2),A,D,A,Bm,G(2),A,D,F#,G,F#m,Em,A,D,F#,G,F#m,Em,A,D,F#,G,F#m,Em,A,G(2),A,D,A,Bm,G(2),A,D,A,Bm,G(2),A,F#5,G5,F#5,G5,F#5,G5,F#5,G5,A5,D,F#,G,F#m,Em,A,G(2),A,D,A,Bm,G(2),A,D,A,Bm,G(2),A,D"
212085,Time After Time,Cyndi Lauper,F,0,"F,G,Em,F,C,C,C,C,C,C,C,C,F,G,Em,F,G,Em,F,G,Em,F,G,C,C,C,C,C,C,C,C,F,G,Em,F,G,Em,F,G,Em,F,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,F,G,Em,F,C,C,C,C,C,C,C,C,F,G,Em,F,G,Em,F,G,Em,F,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,F,G,Em,F,G,Em,F,G,Em,F,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,Fadd9,G,C"
213358,Isnt She Lovely,Stevie Wonder,C#m,0,"C#m7,F#9,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E"
258773,Billie Jean,Michael Jackson,,2,"Em,Em,Em,Em,Am7,Em,Am7,Em,Em,Em,Em,Am7,Em,Em,C,Em,C,Em,C,Em,C,B7,Em,Em,Am7,Em,Am7,Em,Em,Em,Em,Am7,Em,Am7,Em,Em,Em,Am7,Em,C,Em,C,Em,C,Em,C,B7,Em,Em,Am7,Em,Em,Em,Am7,Em,Am7,Em,Em,Em,Am7,Em,Em,Em,Am7,Em,Am7,Em,Am7,Em,Em,Em,Em,Em,Em,Em,Em,Em,Em"
258804,How To Save A Life,The Fray,G,3,"G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,C,D,Em,G,D/F#,C,D,Em,G,D/F#,G,D,Em,D,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,C,D,Em,G,D/F#,C,D,Em,G,D/F#,G,D,Em,D,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D/F#,C,D,Em,G,D/F#,C,D,Em,G,D/F#,G,D,Em,G,D/F#,G,C,D,Em,G,D/F#,C,D,Em,G,D/F#,G,D,Em,G,D/F#,G"
260796,A Day In The Life,The Beatles,G,0,"G,Bm,Em,Em7,C,C,G,Bm,Em,Em7,C,Asus2,G,Bm,Em,Em7,C,F,Em,Em7,C,F,Em,C,G,Bm,Em,Em7,C,Asus2,G,Bm,Em,Em7,C,F,Em,Em7,C,G,Bm,Em,Em7,C,Asus2,G,Bm,Em,Em7,C,F,Em,Em7,C,Em/F#,Em/C#,Em,E,Dsus2,E,B7sus4,E,B7sus4,E,Dsus2,E,B7sus4,E,B7sus4,C,G,D,A,E,C,G,D,A,E,D,C,D,G,Bm,Em,Em7,C,Asus2,G,Bm,Em,Em7,C,F,Em,Em7,C,Em/F#,Em,E"
